월,순위,제목,저자,출판사,판매지수,출판 년월
7,44,2024 제15회 젊은작가상 수상작품집,김멜라,문학동네,"판매지수 62,742",2024년 03월
7,45,지구 끝의 온실,김초엽,자이언트북스,"판매지수 57,021",2021년 08월
7,46,삼체 1~3 세트,류츠신,자음과모음,"판매지수 112,110",2024년 06월
7,47,용의자 X의 헌신,히가시노 게이고,재인,"판매지수 48,192",2017년 08월
7,48,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,294",2020년 04월
7,49,종의 기원,정유정,은행나무,"판매지수 50,607",2016년 05월
7,50,천 개의 파랑,천선란,허블,"판매지수 55,008",2020년 08월
7,51,파과 (리커버),구병모,위즈덤하우스,"판매지수 43,065",2018년 04월
7,52,바다가 들리는 편의점,마치다 소노코,모모,"판매지수 40,503",2023년 03월
7,53,해리포터와 마법사의 돌 1,J.K. 롤링,문학수첩,"판매지수 35,604",2019년 11월
7,54,프로젝트 헤일메리,앤디 위어,알에이치코리아(RHK),"판매지수 59,916",2021년 05월
7,55,"어느 날, 내 죽음에 네가 들어왔다",세이카 료겐,모모,"판매지수 47,094",2022년 05월
7,56,메리골드 마음 세탁소,윤정은,북로망스,"판매지수 55,524",2023년 03월
7,57,여름은 오래 그곳에 남아,마쓰이에 마사시,비채,"판매지수 23,019",2016년 08월
7,58,쓰게 될 것,최진영,안온북스,"판매지수 17,076",2024년 06월
7,59,돌이킬 수 있는,문목하,아작,"판매지수 21,156",2018년 12월
7,60,동경,김화진,문학동네,"판매지수 13,983",2024년 06월
7,61,노인과 바다,어네스트 밀러 헤밍웨이,민음사,"판매지수 50,163",2012년 01월
7,62,[예스리커버] 우리가 빛의 속도로 갈 수 없다면,김초엽,허블,"판매지수 53,946",2019년 06월
7,63,나미야 잡화점의 기적,히가시노 게이고,현대문학,"판매지수 43,539",2022년 12월
7,64,호밀밭의 파수꾼,제롬 데이비드 샐린저,민음사,"판매지수 44,256",2023년 01월
7,65,나는 소망한다 내게 금지된 것을,양귀자,쓰다,"판매지수 58,563",2019년 04월
7,66,아가미 (리커버),구병모,위즈덤하우스,"판매지수 26,658",2018년 03월
7,67,가재가 노래하는 곳,델리아 오언스,살림출판사,"판매지수 42,210",2019년 06월
7,68,수레바퀴 아래서 : 오리지널 초판본 표지디자인,헤르만 헤세,코너스톤(도서),"판매지수 40,623",2017년 01월
7,69,바다가 들리는 편의점 3,마치다 소노코,모모,"판매지수 23,538",2024년 05월
7,70,아버지의 해방일지,정지아,창비,"판매지수 65,064",2022년 09월
7,71,달러구트 꿈 백화점 2,이미예,팩토리나인,"판매지수 40,062",2021년 07월
7,72,해리포터와 마법사의 돌 2,J.K. 롤링,문학수첩,"판매지수 29,832",2019년 11월
7,73,라플라스의 마녀,히가시노 게이고,현대문학,"판매지수 18,291",2016년 01월
7,74,밝은 밤,최은영,문학동네,"판매지수 54,666",2021년 07월
7,75,파리대왕,윌리엄 골딩,문예출판사,"판매지수 15,408",1999년 06월
7,76,한국단편소설 40,성낙수,리베르,"판매지수 47,373",2012년 11월
7,77,파친코 2,이민진,인플루엔셜,"판매지수 70,170",2022년 08월
7,78,내일의 으뜸,김빵,다향,"판매지수 57,738",2024년 05월
7,79,달과 6펜스,윌리엄 서머싯 몸,민음사,"판매지수 38,934",2000년 06월
7,80,파친코 1,이민진,인플루엔셜,"판매지수 71,547",2022년 07월
7,81,만약 고교야구 여자 매니저가 피터드러커를 읽는다면,이와사키 나쓰미,동아일보사,"판매지수 19,407",2022년 07월
7,82,살인자의 기억법,김영하,복복서가,"판매지수 26,727",2020년 08월
7,83,십계,유키 하루오,블루홀6,"판매지수 6,108",2024년 07월
7,84,급류,정대건,민음사,"판매지수 141,996",2022년 12월
7,85,앨저넌에게 꽃을,대니얼 키스,황금부엉이,"판매지수 9,690",2021년 04월
7,86,난장이가 쏘아올린 작은 공,조세희,이성과 힘,"판매지수 29,229",2024년 02월
7,87,"오늘 밤, 세계에서 이 눈물이 사라진다 해도",이치조 미사키,모모,"판매지수 38,076",2022년 07월
7,88,히든 픽처스,제이슨 르쿨락,문학수첩,"판매지수 24,984",2024년 05월
7,89,어린 왕자,앙투안 드 생텍쥐페리,열린책들,"판매지수 51,330",2015년 10월
7,90,인간실격 (오리지널 초판본 표지 디자인),다자이 오사무,코너스톤(도서),"판매지수 20,721",2022년 01월
7,91,멋진 신세계,올더스 헉슬리,소담출판사,"판매지수 46,410",2015년 06월
7,92,오만과 편견,제인 오스틴,민음사,"판매지수 32,796",2003년 09월
7,93,브람스를 좋아하세요...,프랑수아즈 사강,민음사,"판매지수 44,808",2008년 05월
7,94,오렌지와 빵칼,청예,허블,"판매지수 10,731",2024년 07월
7,95,스토너,존 윌리엄스,알에이치코리아(RHK),"판매지수 35,862",2015년 01월
