Month,Title,Author,Publisher,Publish_Date
1,사랑인 줄 알았는데 부정맥,전국유로실버타운협회,포레스트북스,2024.01.17
1,황금종이 1,조정래,해냄출판사,2023.11.21
1,시대예보: 핵개인의 시대,송길영,교보문고,2023.09.25
1,내가 생각한 인생이 아니야,류시화,수오서재,2023.12.21
1,느리게 나이 드는 습관,정희원,한빛라이프,2023.12.11
1,흔한남매 과학 탐험대 0: 과학의 기초,흔한남매,주니어김영사,2023.12.28
1,ETS 토익기출 파트별 VOCA,ETS,YBM,2022.12.23
1,도시와 그 불확실한 벽,무라카미 하루키,문학동네,2023.09.06
1,원씽(The One Thing)(60만 부 기념 스페셜 에디션),게리 켈러 외,비즈니스북스,2013.08.30
1,보편의 단어,이기주,말글터,2024.01.11
1,트러스트,에르난 디아스,문학동네,2023.02.24
1,황금종이 2,조정래,해냄출판사,2023.11.21
1,부의 추월차선(10주년 스페셜 에디션),엠제이 드마코,토트,2022.02.04
1,아주 작은 습관의 힘,제임스 클리어,비즈니스북스,2019.02.26
1,레버리지,롭 무어,다산북스,2023.02.15
1,불멸의 지혜,윌러스 델로이드 와틀즈,스노우폭스북스,2023.12.20
1,읽으면서 바로 써먹는 어린이 세계 여행,한날,파란정원,2024.01.05
1,원피스 107: 전설의 영웅,Eiichiro Oda,대원씨아이,2024.01.31
1,ADsP 데이터 분석 준전문가(2024),윤종식,데이터에듀,2023.12.29
1,처음부터 시작하는 주식투자 단타전략,홍인기,길벗,2023.12.27(종이책 2023년 12월 22일)
1,오늘도 딴생각에 빠진 당신에게,홋타 슈고,밀리언서재,2024.01.10
1,자본주의,EBS 자본주의 제작팀,가나출판사,2013.09.27
1,결국 해내는 사람들의 원칙,앨런 피즈 외,반니,2020.12.14
1,요즘 어른을 위한 최소한의 세계사,임소미,빅피시,2023.09.22
1,퍼스널 MBA(10주년 기념 증보판),조시 카우프만,진성북스,2024.01.25
1,2024·2025 큰별쌤 최태성의 별별한국사 시대별 기출문제집 한국사능력검정시험 심화(1·2·3급),최태성,이투스북,2023.12.26
1,100일 아침 습관의 기적,켈리 최,다산북스,2023.11.29
1,한 권으로 끝내는 해커스 토익 700+(LC+RC+VOCA),해커스 어학연구소,해커스어학연구소,2023.07.03
1,불편한 편의점(벚꽃 에디션),김호연,나무옆의자,2021.04.20
1,AI 2024 트렌드&활용백과,김덕진,스마트북스,2023.10.25
1,최소한의 한국사,최태성,프런트페이지,2023.06.21
1,김재우의 영어회화 100,김재우,상상스퀘어,2023.07.05
1,영어필사 100일의 기적,퍼포먼스 코치 리아,넥서스,2023.04.25
1,악은 어떻게 탄생하는가,야오야오,더페이지,2024.01.30
1,"2024 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,2024.01.17
1,부자 아빠 가난한 아빠 1(20주년 특별 기념판),로버트 기요사키,민음인,2022.10.28
1,긍정효과,댄 토마술로,힘찬북스,2024.01.03
1,손실 없는 투자 원칙,남석관,모루,2023.10.30
1,타이탄의 도구들(블랙 에디션),팀 페리스,토네이도,2022.06.20
1,타키 포오 코믹 어드벤처 4,캐릭온TV,대원키즈,2024.01.10
1,맥스웰 몰츠 성공의 법칙,매트 퓨리,비즈니스북스,2019.12.03
1,이기적 유전자,리처드 도킨스,을유문화사,2023.01.30
1,진짜 쓰는 실무 엑셀,오빠두(전진권),제이펍,2022.02.15
1,각각의 계절,권여선,문학동네,2023.05.07
1,데일 카네기 인간관계론(무삭제 완역본),데일 카네기,상상스퀘어,2023.11.29
1,도파민네이션,애나 렘키,흐름출판,2022.03.21
1,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),윤정은,북로망스,2023.03.06
1,사랑을 무게로 안 느끼게,박완서,세계사,2024.01.22
1,이주하는 인류,샘 밀러,미래의창,2023.07.20
1,좋은 일이 오려고 그러나 보다(10만부 기념 행운 에디션),박여름,히읏,2023.07.26
1,시작의 기술(10만 부 기념 청룡 에디션),게리 비숍,웅진지식하우스,2023.12.22
1,회사생활이 힘드냐고 아들러가 물었다,오구라 히로시,지니의서재,2024.01.05
1,사장학개론,김승호,스노우폭스북스,2023.04.19
1,해커스 토익 스타트 RC Reading (리딩) 입문서,David Cho,해커스어학연구소,2023.06.12
1,아홉 살에 시작하는 똑똑한 초등신문,신효원,책장속북스,2023.05.05
