월,순위,제목,저자,출판사,판매지수,출판 년월
4,10,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
4,11,그리고 아무도 없었다,애거사 크리스티,해문출판사,"판매지수 8,622",2002년 05월
4,12,트로피컬 나이트,조예은,한겨레출판,"판매지수 20,289",2022년 08월
4,13,덧없는 양들의 축연,요네자와 호노부,엘릭시르,"판매지수 2,058",2024년 03월
4,14,해바라기가 피지 않는 여름,미치오 슈스케,들녘,"판매지수 7,476",2014년 09월
4,15,신의 죽음,김진명,새움,"판매지수 2,556",2024년 03월
4,16,하우스메이드,프리다 맥파든,북플라자,"판매지수 4,176",2023년 04월
4,17,페어워닝,마이클 코넬리,알에이치코리아(RHK),"판매지수 4,422",2024년 01월
4,18,카인의 오만,나카야마 시치리,블루홀6,"판매지수 1,146",2024년 04월
4,19,고백,미나토 가나에,비채,"판매지수 10,290",2018년 08월
4,20,살려 마땅한 사람들,피터 스완슨,푸른숲,"판매지수 4,248",2023년 10월
4,21,별에서의 살인,모모노 자파,모모,"판매지수 1,884",2024년 02월
4,22,베러티,콜린 후버,미래지향,"판매지수 3,372",2022년 06월
4,23,사선을 걷는 남자,데이비드 발다치,북로드,"판매지수 3,252",2023년 11월
4,24,죽여 마땅한 사람들,피터 스완슨,푸른숲,"판매지수 6,852",2016년 07월
4,25,재능 있는 리플리,퍼트리샤 하이스미스,을유문화사,"판매지수 1,770",2023년 10월
4,26,이상한 집,우케쓰,리드비(READbie),"판매지수 5,514",2022년 10월
4,27,다빈치 코드 1,댄 브라운,문학수첩,"판매지수 2,286",2013년 12월
4,28,아홉수 가위,범유진,안전가옥,"판매지수 4,650",2021년 10월
4,29,퇴마록 국내편 1,이우혁,엘릭시르,"판매지수 3,750",2011년 09월
4,30,양들의 침묵,토머스 해리스,나무의철학,"판매지수 3,684",2023년 02월
4,31,"아픈 것아, 아픈 것아, 날아가라",미아키 스가루,영상출판미디어,"판매지수 3,132",2015년 12월
4,32,메이즈 러너,제임스 대시너,문학수첩,"판매지수 3,834",2012년 07월
4,33,다빈치 코드 2,댄 브라운,문학수첩,"판매지수 2,196",2013년 12월
4,34,티처,서맨사 다우닝,황금시간,판매지수 810,2024년 04월
4,35,유괴의 날,정해연,시공사,"판매지수 4,248",2019년 07월
4,36,앨리스 죽이기,고바야시 야스미,검은숲,"판매지수 3,198",2015년 12월
4,37,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,340",2012년 12월
4,38,헝거게임,수잔 콜린스,북폴리오,"판매지수 4,302",2009년 10월
4,39,그 환자,재스퍼 드윗,시월이일,"판매지수 1,650",2020년 08월
4,40,6시 20분의 남자,데이비드 발다치,북로드,"판매지수 1,620",2023년 09월
4,41,명상 살인,카르스텐 두세,세계사,"판매지수 2,190",2021년 07월
4,42,명탐정 코난 2,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,834",2020년 08월
4,43,엔드게임 살인사건,다니엘 콜,북플라자,"판매지수 1,818",2022년 03월
4,44,백만 유튜버 죽이기,박힘찬,오러,판매지수 876,2024년 04월
4,45,정의가 잠든 사이에,스테이시 에이브럼스,비채,판매지수 414,2024년 03월
4,46,조각상 살인사건,다니엘 콜,북플라자,"판매지수 1,560",2022년 01월
4,47,모든 것을 기억하는 남자,데이비드 발다치,북로드,"판매지수 1,404",2016년 09월
4,48,사라진 여자들,메리 쿠비카,해피북스투유,"판매지수 1,602",2022년 10월
4,49,꼭두각시 살인사건,다니엘 콜,북플라자,"판매지수 2,826",2021년 02월
4,50,퇴마록 세계편 2,이우혁,엘릭시르,"판매지수 1,296",2011년 12월
4,51,퇴마록 세계편 1,이우혁,엘릭시르,"판매지수 1,488",2011년 12월
4,52,퇴마록 국내편 2,이우혁,엘릭시르,"판매지수 2,298",2011년 09월
4,53,명탐정 코난 8,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,496",1997년 05월
4,54,명탐정 코난 3,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,852",1997년 02월
4,55,죽음은 언제나 당신과 함께,정보라,퍼플레인(갈매나무),판매지수 558,2023년 11월
4,56,뉴문,스테프니 메이어,북폴리오,"판매지수 2,352",2008년 07월
4,57,트와일라잇,스테프니 메이어,북폴리오,"판매지수 3,240",2008년 07월
4,58,Y의 비극,엘러리 퀸,해문출판사,판매지수 300,2003년 07월
4,59,오리엔트 특급살인,애거사 크리스티,해문출판사,"판매지수 1,212",2002년 05월
4,60,명탐정 코난 11,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,142",1997년 08월
4,61,명탐정 코난 20,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,229",1998년 10월
4,62,명탐정 코난 12,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,154",1997년 02월
4,63,레드클로버,마사키 도시카,허밍북스,"판매지수 1,662",2024년 02월
4,64,지킬박사와 하이드 씨,로버트 루이스 스티븐슨,현대지성,"판매지수 2,385",2024년 04월
4,65,일곱명의 술래잡기,미쓰다 신조,북로드,"판매지수 1,242",2024년 01월
4,66,캣칭 파이어,수잔 콜린스,북폴리오,"판매지수 2,652",2010년 09월
4,67,푸코의 진자 (중),움베르토 에코,열린책들,판매지수 744,2021년 02월
4,68,퇴마록 외전 : 그들이 살아가는 법,이우혁,엘릭시르,판매지수 684,2013년 06월
4,69,러브크래프트 전집 1,H.P. 러브크래프트,황금가지,"판매지수 1,404",2009년 08월
4,70,셜록 홈즈 전집 1,아서 코난 도일,황금가지,판매지수 870,2002년 02월
4,71,명탐정 코난 4,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,102",1997년 03월
4,72,빨간 집,리브 앤더슨,그늘,판매지수 354,2024년 03월
4,73,리플리 시리즈 박스 세트,퍼트리샤 하이스미스,을유문화사,판매지수 714,2023년 10월
4,74,살인자의 쇼핑목록,강지영,네오픽션,판매지수 912,2022년 05월
4,75,푸코의 진자 (하),움베르토 에코,열린책들,판매지수 774,2021년 02월
4,76,너는 갔어야 했다,다니엘 켈만,민음사,판매지수 426,2019년 02월
4,77,에드거 앨런 포 소설 전집,에드가 앨런 포,코너스톤(도서),"판매지수 1,500",2015년 06월
4,78,13번째 인격,기시 유스케,창해(새우와 고래),판매지수 324,2009년 07월
4,79,천사와 악마 2,댄 브라운,문학수첩,판매지수 918,2008년 12월
4,80,천사와 악마 1,댄 브라운,문학수첩,판매지수 936,2008년 12월
4,81,움직이는 손가락,애거사 크리스티,황금가지,판매지수 570,2004년 07월
4,82,셜록 홈즈 전집 세트,아서 코난 도일,황금가지,"판매지수 2,868",2002년 10월
4,83,그리고 아무도 없었다,애거사 크리스티,해문출판사,판매지수 654,2000년 08월
4,84,명탐정 코난 15,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,070",1997년 08월
4,85,카미노 아일랜드,존 그리샴,하빌리스,판매지수 774,2022년 09월
4,86,오피스 괴담,범유진,안전가옥,"판매지수 1,260",2023년 12월
4,87,선택의 날,정해연,시공사,"판매지수 1,176",2023년 08월
4,88,구원의 날,정해연,시공사,"판매지수 1,182",2023년 08월
4,89,프랑켄슈타인,메리 셸리,문예출판사,"판매지수 2,064",2023년 01월
4,90,아무도 모를 것이다,정보라,퍼플레인(갈매나무),판매지수 492,2023년 01월
4,91,더블,정해연,해피북스투유,"판매지수 2,670",2023년 01월
4,92,봉제인형 살인사건 시리즈 소장본 박스 세트,다니엘 콜,북플라자,"판매지수 1,572",2022년 12월
4,93,카르밀라,조셉 토마스 셰리든 르 파뉴,루비박스,"판매지수 1,296",2022년 12월
4,94,명상 살인 3,카르스텐 두세,세계사,판매지수 678,2022년 04월
4,95,푸코의 진자 (상),움베르토 에코,열린책들,판매지수 870,2021년 02월
4,96,사일런트 페이션트,알렉스 마이클리디스,해냄,판매지수 840,2019년 05월
4,97,마당이 있는 집,김진영,엘릭시르,"판매지수 1,398",2018년 04월
4,98,마인드헌터,존 더글러스,비채,"판매지수 1,044",2017년 11월
4,99,그것 IT 세트,스티븐 킹,황금가지,판매지수 780,2017년 08월
4,100,핑거스미스,세라 워터스,열린책들,"판매지수 1,026",2016년 03월
5,1,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월
5,2,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월
5,3,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 9,078",2024년 02월
5,4,트로피컬 나이트,조예은,한겨레출판,"판매지수 20,289",2022년 08월
5,5,이웃집 소시오패스의 사정,조예은,&(앤드),"판매지수 4,410",2024년 04월
5,6,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월
5,7,족쇄 : 두 남매 이야기,전혜진,고즈넉이엔티,"판매지수 1,314",2024년 05월
5,8,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
5,9,지킬박사와 하이드 씨,로버트 루이스 스티븐슨,현대지성,"판매지수 2,385",2024년 04월
5,10,살육에 이르는 병,아비코 다케마루,검은숲,"판매지수 10,866",2016년 07월
5,11,봉제인형 살인사건,다니엘 콜,북플라자,"판매지수 7,662",2017년 10월
5,12,해바라기가 피지 않는 여름,미치오 슈스케,들녘,"판매지수 7,476",2014년 09월
5,13,메이즈 러너,제임스 대시너,문학수첩,"판매지수 3,834",2012년 07월
5,14,붉은 옷의 어둠,미쓰다 신조,비채,"판매지수 1,962",2024년 04월
5,15,아홉수 가위,범유진,안전가옥,"판매지수 4,650",2021년 10월
5,16,고백,미나토 가나에,비채,"판매지수 10,290",2018년 08월
5,17,유괴의 날,정해연,시공사,"판매지수 4,248",2019년 07월
5,18,퇴마록 국내편 1,이우혁,엘릭시르,"판매지수 3,750",2011년 09월
5,19,이상한 집,우케쓰,리드비(READbie),"판매지수 5,514",2022년 10월
5,20,그리고 아무도 없었다,애거사 크리스티,해문출판사,"판매지수 8,622",2002년 05월
5,21,하우스메이드,프리다 맥파든,북플라자,"판매지수 4,176",2023년 04월
5,22,꼭두각시 살인사건,다니엘 콜,북플라자,"판매지수 2,826",2021년 02월
5,23,명탐정 코난 3,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,852",1997년 02월
5,24,죽여 마땅한 사람들,피터 스완슨,푸른숲,"판매지수 6,852",2016년 07월
5,25,신의 죽음,김진명,새움,"판매지수 2,556",2024년 03월
5,26,퇴마록 국내편 2,이우혁,엘릭시르,"판매지수 2,298",2011년 09월
5,27,페어워닝,마이클 코넬리,알에이치코리아(RHK),"판매지수 4,422",2024년 01월
5,28,명탐정 코난 2,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,834",2020년 08월
5,29,살인 리스트,재키 캐블러,그늘,판매지수 396,2024년 04월
5,30,앨리스 죽이기,고바야시 야스미,검은숲,"판매지수 3,198",2015년 12월
5,31,러브크래프트 전집 1,H.P. 러브크래프트,황금가지,"판매지수 1,404",2009년 08월
5,32,티처,서맨사 다우닝,황금시간,판매지수 810,2024년 04월
5,33,살려 마땅한 사람들,피터 스완슨,푸른숲,"판매지수 4,248",2023년 10월
5,34,엔드게임 살인사건,다니엘 콜,북플라자,"판매지수 1,818",2022년 03월
5,35,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,340",2012년 12월
5,36,검은 집,기시 유스케,창해(새우와 고래),"판매지수 3,972",2004년 08월
5,37,#기묘한살인사건,송한별,다담북스,판매지수 420,2024년 05월
5,38,덧없는 양들의 축연,요네자와 호노부,엘릭시르,"판매지수 2,058",2024년 03월
5,39,사선을 걷는 남자,데이비드 발다치,북로드,"판매지수 3,252",2023년 11월
5,40,양들의 침묵,토머스 해리스,나무의철학,"판매지수 3,684",2023년 02월
5,41,"아픈 것아, 아픈 것아, 날아가라",미아키 스가루,영상출판미디어,"판매지수 3,132",2015년 12월
5,42,명탐정 코난 4,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,102",1997년 03월
5,43,트와일라잇,스테프니 메이어,북폴리오,"판매지수 3,240",2008년 07월
5,44,카인의 오만,나카야마 시치리,블루홀6,"판매지수 1,146",2024년 04월
5,45,별에서의 살인,모모노 자파,모모,"판매지수 1,884",2024년 02월
5,46,모킹제이,수잔 콜린스,북폴리오,"판매지수 2,382",2011년 04월
5,47,캣칭 파이어,수잔 콜린스,북폴리오,"판매지수 2,652",2010년 09월
5,48,헝거게임,수잔 콜린스,북폴리오,"판매지수 4,302",2009년 10월
5,49,다빈치 코드 1,댄 브라운,문학수첩,"판매지수 2,286",2013년 12월
5,50,구원의 날,정해연,시공사,"판매지수 1,182",2023년 08월
5,51,프랑켄슈타인,메리 셸리,휴머니스트,"판매지수 1,509",2022년 02월
5,52,다빈치 코드 2,댄 브라운,문학수첩,"판매지수 2,196",2013년 12월
5,53,Y의 비극,엘러리 퀸,해문출판사,판매지수 300,2003년 07월
5,54,더블,정해연,해피북스투유,"판매지수 2,670",2023년 01월
5,55,사라진 여자들,메리 쿠비카,해피북스투유,"판매지수 1,602",2022년 10월
5,56,조각상 살인사건,다니엘 콜,북플라자,"판매지수 1,560",2022년 01월
5,57,명상 살인,카르스텐 두세,세계사,"판매지수 2,190",2021년 07월
5,58,명탐정 코난 8,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,496",1997년 05월
5,59,지하실의 새,김은채,델피노,판매지수 246,2024년 05월
5,60,레드클로버,마사키 도시카,허밍북스,"판매지수 1,662",2024년 02월
5,61,재능 있는 리플리,퍼트리샤 하이스미스,을유문화사,"판매지수 1,770",2023년 10월
5,62,악의 심장,크리스 카터,북로드,"판매지수 1,056",2022년 03월
5,63,보기왕이 온다,사와무라 이치,arte(아르테),판매지수 756,2018년 10월
5,64,퇴마록 세계편 3,이우혁,엘릭시르,"판매지수 1,428",2011년 12월
5,65,명탐정 코난 22,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 1,860",1999년 04월
5,66,명탐정 코난 20,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,229",1998년 10월
5,67,봉제인형 살인사건 시리즈 소장본 박스 세트,다니엘 콜,북플라자,"판매지수 1,572",2022년 12월
5,68,베러티,콜린 후버,미래지향,"판매지수 3,372",2022년 06월
5,69,그 환자,재스퍼 드윗,시월이일,"판매지수 1,650",2020년 08월
5,70,모든 것을 기억하는 남자,데이비드 발다치,북로드,"판매지수 1,404",2016년 09월
5,71,핑거스미스,세라 워터스,열린책들,"판매지수 1,026",2016년 03월
5,72,러브크래프트 전집 세트,H.P. 러브크래프트,황금가지,"판매지수 1,464",2015년 11월
5,73,에드거 앨런 포 소설 전집,에드가 앨런 포,코너스톤(도서),"판매지수 1,500",2015년 06월
5,74,러브크래프트 전집 2,H.P. 러브크래프트,황금가지,판매지수 552,2009년 08월
5,75,뉴문,스테프니 메이어,북폴리오,"판매지수 2,352",2008년 07월
5,76,샤이닝 (상),스티븐 킹,황금가지,판매지수 762,2003년 11월
5,77,악의 사냥,크리스 카터,북로드,판매지수 852,2023년 08월
5,78,그렇게 할 수밖에,최도담,네오픽션,판매지수 918,2022년 12월
5,79,카르밀라,조셉 토마스 셰리든 르 파뉴,루비박스,"판매지수 1,296",2022년 12월
5,80,빌리 서머스 세트,스티븐 킹,황금가지,판매지수 852,2022년 09월
5,81,퇴마록 세계편 2,이우혁,엘릭시르,"판매지수 1,296",2011년 12월
5,82,페러그린과 이상한 아이들의 집,랜섬 릭스,폴라북스,판매지수 924,2011년 11월
5,83,샤이닝 (하),스티븐 킹,황금가지,판매지수 714,2003년 11월
5,84,명탐정 코난 13,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 1,896",1997년 05월
5,85,명탐정 코난 12,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,154",1997년 02월
5,86,연쇄삶인,성낙헌,포레스트웨일,판매지수 84,2024년 05월
5,87,빨간 집,리브 앤더슨,그늘,판매지수 354,2024년 03월
5,88,정의가 잠든 사이에,스테이시 에이브럼스,비채,판매지수 414,2024년 03월
5,89,백만 유튜버 죽이기,박힘찬,오러,판매지수 876,2024년 04월
5,90,메스를 든 사냥꾼,최이도,해피북스투유,판매지수 942,2023년 11월
5,91,망각의 도시,김동식,현대문학,판매지수 726,2023년 10월
5,92,파괴자들의 밤,서미애,안전가옥,판매지수 684,2023년 06월
5,93,프랑켄슈타인,메리 셸리,문예출판사,"판매지수 2,064",2023년 01월
5,94,카미노 아일랜드,존 그리샴,하빌리스,판매지수 774,2022년 09월
5,95,명상 살인 3,카르스텐 두세,세계사,판매지수 678,2022년 04월
5,96,죽음의 무도회,지건,씨큐브(느낌이있는책),판매지수 402,2020년 07월
5,97,귀신나방,장용민,엘릭시르,"판매지수 1,368",2018년 09월
5,98,인페르노 2,댄 브라운,문학수첩,판매지수 678,2013년 07월
5,99,인페르노 1,댄 브라운,문학수첩,판매지수 666,2013년 07월
5,100,퇴마록 세계편 1,이우혁,엘릭시르,"판매지수 1,488",2011년 12월
6,1,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월
6,2,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월
6,3,활자잔혹극,루스 렌들,북스피어,"판매지수 7,092",2024년 06월
6,4,트로피컬 나이트,조예은,한겨레출판,"판매지수 20,289",2022년 08월
6,5,프리즈너,B. A. 패리스,모모,"판매지수 3,522",2024년 06월
6,6,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 9,078",2024년 02월
6,7,게스트,B. A. 패리스,모모,"판매지수 3,054",2024년 06월
6,8,어두운 물,전건우,&(앤드),"판매지수 2,718",2024년 06월
6,9,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
6,10,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월
6,11,해바라기가 피지 않는 여름,미치오 슈스케,들녘,"판매지수 7,476",2014년 09월
6,12,이웃집 소시오패스의 사정,조예은,&(앤드),"판매지수 4,410",2024년 04월
6,13,살육에 이르는 병,아비코 다케마루,검은숲,"판매지수 10,866",2016년 07월
6,14,고백,미나토 가나에,비채,"판매지수 10,290",2018년 08월
6,15,지킬박사와 하이드 씨,로버트 루이스 스티븐슨,현대지성,"판매지수 2,385",2024년 04월
6,16,그리고 아무도 없었다,애거사 크리스티,해문출판사,"판매지수 8,622",2002년 05월
6,17,달콤한 살인 계획,김서진,나무옆의자,"판매지수 1,752",2024년 06월
6,18,봉제인형 살인사건,다니엘 콜,북플라자,"판매지수 7,662",2017년 10월
6,19,퇴마록 국내편 1,이우혁,엘릭시르,"판매지수 3,750",2011년 09월
6,20,아홉수 가위,범유진,안전가옥,"판매지수 4,650",2021년 10월
6,21,더블,정해연,해피북스투유,"판매지수 2,670",2023년 01월
6,22,유괴의 날,정해연,시공사,"판매지수 4,248",2019년 07월
6,23,퇴마록 국내편 2,이우혁,엘릭시르,"판매지수 2,298",2011년 09월
6,24,캣칭 파이어,수잔 콜린스,북폴리오,"판매지수 2,652",2010년 09월
6,25,헝거게임,수잔 콜린스,북폴리오,"판매지수 4,302",2009년 10월
6,26,이상한 집,우케쓰,리드비(READbie),"판매지수 5,514",2022년 10월
6,27,앨리스 죽이기,고바야시 야스미,검은숲,"판매지수 3,198",2015년 12월
6,28,사선을 걷는 남자,데이비드 발다치,북로드,"판매지수 3,252",2023년 11월
6,29,메이즈 러너,제임스 대시너,문학수첩,"판매지수 3,834",2012년 07월
6,30,하우스메이드,프리다 맥파든,북플라자,"판매지수 4,176",2023년 04월
6,31,양들의 침묵,토머스 해리스,나무의철학,"판매지수 3,684",2023년 02월
6,32,붉은 옷의 어둠,미쓰다 신조,비채,"판매지수 1,962",2024년 04월
6,33,페어워닝,마이클 코넬리,알에이치코리아(RHK),"판매지수 4,422",2024년 01월
6,34,신의 죽음,김진명,새움,"판매지수 2,556",2024년 03월
6,35,모킹제이,수잔 콜린스,북폴리오,"판매지수 2,382",2011년 04월
6,36,살려 마땅한 사람들,피터 스완슨,푸른숲,"판매지수 4,248",2023년 10월
6,37,셜록 홈즈 전집 세트,아서 코난 도일,황금가지,"판매지수 2,868",2002년 10월
6,38,죽여 마땅한 사람들,피터 스완슨,푸른숲,"판매지수 6,852",2016년 07월
6,39,"영혼을 단장해드립니다, 챠밍 미용실",사마란,고블,판매지수 696,2024년 06월
6,40,삼국평화고등학교 테러 사건,서귤,위즈덤하우스,판매지수 654,2023년 06월
6,41,검은 집,기시 유스케,창해(새우와 고래),"판매지수 3,972",2004년 08월
6,42,아바나 리브레,정민,리브레,판매지수 450,2024년 06월
6,43,사라진 여자들,메리 쿠비카,해피북스투유,"판매지수 1,602",2022년 10월
6,44,"아픈 것아, 아픈 것아, 날아가라",미아키 스가루,영상출판미디어,"판매지수 3,132",2015년 12월
6,45,명탐정 코난 2,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,834",2020년 08월
6,46,오싹한 이야기,이정화,네오픽션,판매지수 744,2024년 07월
6,47,카르밀라,조셉 토마스 셰리든 르 파뉴,루비박스,"판매지수 1,296",2022년 12월
6,48,트와일라잇,스테프니 메이어,북폴리오,"판매지수 3,240",2008년 07월
6,49,폴링,T. J. 뉴먼,어느날갑자기,판매지수 366,2024년 05월
6,50,꼭두각시 살인사건,다니엘 콜,북플라자,"판매지수 2,826",2021년 02월
6,51,명탐정 코난 11,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,142",1997년 08월
6,52,명탐정 코난 4,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,102",1997년 03월
6,53,명탐정 코난 3,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,852",1997년 02월
6,54,베러티,콜린 후버,미래지향,"판매지수 3,372",2022년 06월
6,55,마당이 있는 집,김진영,엘릭시르,"판매지수 1,398",2018년 04월
6,56,러브크래프트 전집 1,H.P. 러브크래프트,황금가지,"판매지수 1,404",2009년 08월
6,57,명탐정 코난 8,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,496",1997년 05월
6,58,금지된 장난,시미즈 가루마,모모,판매지수 498,2024년 06월
6,59,봉제인형 살인사건 시리즈 소장본 박스 세트,다니엘 콜,북플라자,"판매지수 1,572",2022년 12월
6,60,모든 것을 기억하는 남자,데이비드 발다치,북로드,"판매지수 1,404",2016년 09월
6,61,다빈치 코드 2,댄 브라운,문학수첩,"판매지수 2,196",2013년 12월
6,62,다빈치 코드 1,댄 브라운,문학수첩,"판매지수 2,286",2013년 12월
6,63,카인의 오만,나카야마 시치리,블루홀6,"판매지수 1,146",2024년 04월
6,64,티처,서맨사 다우닝,황금시간,판매지수 810,2024년 04월
6,65,별에서의 살인,모모노 자파,모모,"판매지수 1,884",2024년 02월
6,66,레드클로버,마사키 도시카,허밍북스,"판매지수 1,662",2024년 02월
6,67,"도시, 청년, 호러",이시우,안전가옥,판매지수 978,2022년 05월
6,68,프랑켄슈타인,메리 셸리,휴머니스트,"판매지수 1,509",2022년 02월
6,69,카르밀라,조셉 토마스 셰리든 르 파뉴,지식의편집,판매지수 624,2021년 01월
6,70,그 환자,재스퍼 드윗,시월이일,"판매지수 1,650",2020년 08월
6,71,명탐정 코난 12,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,154",1997년 02월
6,72,#기묘한살인사건,송한별,다담북스,판매지수 420,2024년 05월
6,73,구원의 날,정해연,시공사,"판매지수 1,182",2023년 08월
6,74,푸코의 진자 (상),움베르토 에코,열린책들,판매지수 870,2021년 02월
6,75,러브크래프트 전집 세트,H.P. 러브크래프트,황금가지,"판매지수 1,464",2015년 11월
6,76,에드거 앨런 포 소설 전집,에드가 앨런 포,코너스톤(도서),"판매지수 1,500",2015년 06월
6,77,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,340",2012년 12월
6,78,퇴마록 세계편 2,이우혁,엘릭시르,"판매지수 1,296",2011년 12월
6,79,퇴마록 세계편 1,이우혁,엘릭시르,"판매지수 1,488",2011년 12월
6,80,스티븐 킹 단편집 (상),스티븐 킹,황금가지,판매지수 810,2009년 06월
6,81,뉴문,스테프니 메이어,북폴리오,"판매지수 2,352",2008년 07월
6,82,아수라 난장판,이주희,천우,판매지수 156,2024년 05월
6,83,덧없는 양들의 축연,요네자와 호노부,엘릭시르,"판매지수 2,058",2024년 03월
6,84,선택의 날,정해연,시공사,"판매지수 1,176",2023년 08월
6,85,그렇게 할 수밖에,최도담,네오픽션,판매지수 918,2022년 12월
6,86,악의 심장,크리스 카터,북로드,"판매지수 1,056",2022년 03월
6,87,명상 살인,카르스텐 두세,세계사,"판매지수 2,190",2021년 07월
6,88,신을 받으라,박해로,네오픽션,판매지수 324,2019년 07월
6,89,보기왕이 온다,사와무라 이치,arte(아르테),판매지수 756,2018년 10월
6,90,죽음을 선택한 남자,데이비드 발다치,북로드,판매지수 516,2018년 08월
6,91,퇴마록 외전 : 그들이 살아가는 법,이우혁,엘릭시르,판매지수 684,2013년 06월
6,92,퇴마록 세계편 3,이우혁,엘릭시르,"판매지수 1,428",2011년 12월
6,93,천사와 악마 2,댄 브라운,문학수첩,판매지수 918,2008년 12월
6,94,천사와 악마 1,댄 브라운,문학수첩,판매지수 936,2008년 12월
6,95,명탐정 코난 13,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 1,896",1997년 05월
6,96,너는 갔어야 했다,다니엘 켈만,민음사,판매지수 426,2019년 02월
6,97,헤드헌터,이성민,안전가옥,판매지수 270,2024년 05월
6,98,오피스 괴담,범유진,안전가옥,"판매지수 1,260",2023년 12월
6,99,죽이기 시리즈 4종 세트,고바야시 야스미,시공사,"판매지수 1,338",2023년 09월
6,100,파괴자들의 밤,서미애,안전가옥,판매지수 684,2023년 06월
7,1,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월
7,2,활자잔혹극,루스 렌들,북스피어,"판매지수 7,092",2024년 06월
7,3,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월
7,4,살육에 이르는 병,아비코 다케마루,검은숲,"판매지수 10,866",2016년 07월
7,5,걷는 망자,미쓰다 신조,리드비(READbie),"판매지수 5,136",2024년 07월
7,6,프리즈너,B. A. 패리스,모모,"판매지수 3,522",2024년 06월
7,7,게스트,B. A. 패리스,모모,"판매지수 3,054",2024년 06월
7,8,고백,미나토 가나에,비채,"판매지수 10,290",2018년 08월
7,9,트로피컬 나이트,조예은,한겨레출판,"판매지수 20,289",2022년 08월
7,10,추리소설가의 살인사건,히가시노 게이고,소미미디어,"판매지수 4,752",2024년 07월
7,11,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월
7,12,어두운 물,전건우,&(앤드),"판매지수 2,718",2024년 06월
7,13,해바라기가 피지 않는 여름,미치오 슈스케,들녘,"판매지수 7,476",2014년 09월
7,14,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 9,078",2024년 02월
7,15,배우자의 죽음에 관하여,김지현 (아밀),텍스티(TXTY),판매지수 792,2024년 07월
7,16,죽여 마땅한 사람들,피터 스완슨,푸른숲,"판매지수 6,852",2016년 07월
7,17,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
7,18,달콤한 살인 계획,김서진,나무옆의자,"판매지수 1,752",2024년 06월
7,19,그리고 아무도 없었다,애거사 크리스티,해문출판사,"판매지수 8,622",2002년 05월
7,20,이상한 집,우케쓰,리드비(READbie),"판매지수 5,514",2022년 10월
7,21,이웃집 소시오패스의 사정,조예은,&(앤드),"판매지수 4,410",2024년 04월
7,22,2인조,정해연,엘릭시르,"판매지수 3,912",2024년 07월
