월,순위,제목,저자,출판사,판매지수,출판 년월
4,66,장야 : 야 2,묘니,메타노블,판매지수 90,2023년 05월
4,67,무림오적 54,백야,파피루스(디앤씨미디어),판매지수 36,2023년 05월
4,68,무림오적 53,백야,파피루스(디앤씨미디어),판매지수 12,2023년 04월
4,69,무림오적 52,백야,파피루스(디앤씨미디어),판매지수 12,2023년 03월
4,70,남궁마제 17,문운도,로크미디어,판매지수 24,2023년 03월
4,71,마교 부교주가 사는 법 6,소조,파피루스(디앤씨미디어),N/A,2022년 10월
4,72,환생표사 8,신갈나무,위시북스,판매지수 228,2022년 12월
4,73,환생표사 7,신갈나무,위시북스,판매지수 228,2022년 12월
4,74,환생표사 6,신갈나무,위시북스,판매지수 228,2022년 12월
4,75,환생표사 5,신갈나무,위시북스,판매지수 270,2022년 12월
4,76,환생표사 4,신갈나무,위시북스,판매지수 270,2022년 12월
4,77,환생표사 3,신갈나무,위시북스,판매지수 294,2022년 12월
4,78,무사정천 18,천봉,파피루스(디앤씨미디어),판매지수 24,2022년 09월
4,79,"다시, 칠석야",이재일,새파란상상 (파란미디어),판매지수 258,2022년 02월
4,80,사조영웅전 5,김용,김영사,판매지수 378,2020년 07월
4,81,천룡팔부 10,김용,김영사,판매지수 60,2020년 05월
4,82,천룡팔부 9,김용,김영사,판매지수 48,2020년 05월
4,83,천룡팔부 8,김용,김영사,판매지수 48,2020년 05월
4,84,천룡팔부 7,김용,김영사,판매지수 36,2020년 05월
4,85,천룡팔부 1,김용,김영사,판매지수 132,2020년 05월
4,86,신조협려 5,김용,김영사,판매지수 108,2020년 04월
4,87,장씨세가 호위무사 제5막 세트,조형근,청어람,판매지수 216,2019년 07월
4,88,마교육제 13,송재일,로크미디어,N/A,2018년 12월
4,89,소오강호 4,김용,김영사,판매지수 198,2018년 10월
4,90,용제검전 1,윤민호,드림북스,판매지수 12,2016년 07월
4,91,마검왕 23,나민채,드림북스,N/A,2015년 07월
4,92,갓 오브 블랙필드 12,설화객잔-무장,마루출판사(마루&마야),판매지수 204,2021년 01월
4,93,미야모토 무사시 세트,요시카와 에이지,문예춘추사,판매지수 312,2015년 01월
4,94,금검혈도 10,백준,드림북스,판매지수 12,2014년 11월
4,95,금검혈도 9,백준,드림북스,판매지수 12,2014년 05월
4,96,금검혈도 8,백준,드림북스,판매지수 12,2014년 03월
4,97,금검혈도 7,백준,드림북스,판매지수 12,2013년 11월
4,98,금검혈도 6,백준,드림북스,판매지수 12,2013년 08월
4,99,묵향 31,전동조,스카이BOOK,판매지수 492,2013년 08월
4,100,금검혈도 5,백준,드림북스,판매지수 12,2013년 07월
5,1,[USB] 길용우가 읽는 박태원 삼국지,나관중,커뮤니케이션북스,판매지수 372,2024년 04월
5,2,사조영웅전 1~8 세트,김용,김영사,"판매지수 3,090",2020년 07월
5,3,신조협려 세트,김용,김영사,"판매지수 1,638",2020년 04월
5,4,천룡팔부 1~10 세트,김용,김영사,판매지수 846,2020년 05월
5,5,사조영웅전 2,김용,김영사,"판매지수 1,020",2020년 07월
5,6,사조영웅전 7,김용,김영사,판매지수 336,2020년 07월
5,7,사조영웅전 4,김용,김영사,판매지수 498,2020년 07월
5,8,사조영웅전 1,김용,김영사,"판매지수 1,560",2020년 07월
5,9,북천전기 22,천봉,파피루스(디앤씨미디어),판매지수 144,2024년 04월
5,10,의천도룡기 세트,김용,김영사,"판매지수 1,272",2023년 10월
5,11,일편독심 3,천사같은,씨큐브(느낌이있는책),판매지수 60,2023년 08월
5,12,일편독심 2,천사같은,씨큐브(느낌이있는책),판매지수 60,2023년 08월
5,13,일편독심 1,천사같은,씨큐브(느낌이있는책),판매지수 72,2023년 08월
5,14,사조영웅전 8,김용,김영사,판매지수 336,2020년 07월
5,15,사조영웅전 5,김용,김영사,판매지수 378,2020년 07월
5,16,사조영웅전 3,김용,김영사,판매지수 558,2020년 07월
5,17,소오강호 세트,김용,김영사,판매지수 918,2018년 11월
5,18,미야모토 무사시 세트,요시카와 에이지,문예춘추사,판매지수 312,2015년 01월
5,19,무림오적 65,백야,파피루스(디앤씨미디어),판매지수 108,2024년 04월
5,20,창룡군림 1,북미혼,파피루스(디앤씨미디어),판매지수 138,2024년 01월
5,21,사조영웅전 6,김용,김영사,판매지수 378,2020년 07월
5,22,절대강한 10,백보,파피루스(디앤씨미디어),판매지수 60,2024년 04월
5,23,창룡군림 3,북미혼,파피루스(디앤씨미디어),판매지수 60,2024년 02월
5,24,창룡군림 2,북미혼,파피루스(디앤씨미디어),판매지수 84,2024년 01월
5,25,의천도룡기 8,김용,김영사,판매지수 222,2023년 10월
5,26,의천도룡기 7,김용,김영사,판매지수 210,2023년 10월
5,27,의천도룡기 6,김용,김영사,판매지수 210,2023년 10월
5,28,장야 : 야 4,묘니,메타노블,판매지수 126,2023년 07월
5,29,장야 : 야 3,묘니,메타노블,판매지수 126,2023년 07월
5,30,절대 검감 10,한중월야,시공사,판매지수 312,2022년 07월
5,31,절대 검감 9,한중월야,시공사,판매지수 312,2022년 07월
5,32,신조협려 7,김용,김영사,판매지수 72,2020년 04월
5,33,신조협려 2,김용,김영사,판매지수 204,2020년 04월
5,34,신조협려 1,김용,김영사,판매지수 144,2020년 04월
5,35,갓 오브 블랙필드 12,설화객잔-무장,마루출판사(마루&마야),판매지수 204,2021년 01월
5,36,묵향 31,전동조,스카이BOOK,판매지수 492,2013년 08월
5,37,군림천하 2,용대운,파피루스(디앤씨미디어),판매지수 96,2012년 05월
5,38,군림천하 1,용대운,파피루스(디앤씨미디어),판매지수 204,2012년 05월
5,39,묵향 21,전동조,스카이BOOK,판매지수 432,2006년 03월
5,40,운한소회 6 (완결),조돈형,청어람,판매지수 36,2003년 09월
5,41,운한소회 5,조돈형,청어람,판매지수 36,2003년 06월
5,42,운한소회 4,조돈형,청어람,판매지수 36,2003년 04월
5,43,운한소회 3,조돈형,청어람,판매지수 36,2003년 01월
5,44,운한소회 2,조돈형,청어람,판매지수 48,2002년 12월
5,45,운한소회 1,조돈형,청어람,판매지수 48,2002년 11월
5,46,북천전기 23,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 05월
5,47,무림오적 66,백야,파피루스(디앤씨미디어),판매지수 108,2024년 05월
5,48,창룡군림 5,북미혼,파피루스(디앤씨미디어),판매지수 60,2024년 05월
5,49,천살검신 4,달필공자,파피루스(디앤씨미디어),판매지수 24,2024년 05월
5,50,하북팽가 검술천재 27,이도훈,로크미디어,판매지수 84,2024년 04월
5,51,하북팽가 검술천재 26,이도훈,로크미디어,판매지수 84,2024년 04월
5,52,무당패왕 13,윤신현,로크미디어,판매지수 96,2024년 04월
5,53,창룡군림 4,북미혼,파피루스(디앤씨미디어),판매지수 48,2024년 03월
5,54,절대강한 9,백보,파피루스(디앤씨미디어),판매지수 72,2024년 03월
5,55,무림오적 64,백야,파피루스(디앤씨미디어),판매지수 108,2024년 03월
5,56,북천전기 21,천봉,파피루스(디앤씨미디어),판매지수 120,2024년 03월
5,57,절대강한 8,백보,파피루스(디앤씨미디어),판매지수 72,2024년 02월
5,58,무림오적 63,백야,파피루스(디앤씨미디어),판매지수 84,2024년 02월
5,59,북천전기 20,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 02월
5,60,절대강한 7,백보,파피루스(디앤씨미디어),판매지수 72,2024년 02월
5,61,북천전기 19,천봉,파피루스(디앤씨미디어),판매지수 108,2024년 01월
5,62,절대강한 6,백보,파피루스(디앤씨미디어),판매지수 150,2023년 12월
5,63,고금제일록 4,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 12월
5,64,북천전기 18,천봉,파피루스(디앤씨미디어),판매지수 84,2023년 12월
5,65,절대강한 5,백보,파피루스(디앤씨미디어),판매지수 72,2023년 11월
5,66,고금제일록 3,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 11월
5,67,북천전기 17,천봉,파피루스(디앤씨미디어),판매지수 60,2023년 11월
5,68,의천도룡기 5,김용,김영사,판매지수 210,2023년 10월
5,69,의천도룡기 4,김용,김영사,판매지수 138,2023년 10월
5,70,의천도룡기 3,김용,김영사,판매지수 162,2023년 10월
5,71,의천도룡기 2,김용,김영사,판매지수 150,2023년 10월
5,72,의천도룡기 1,김용,김영사,판매지수 198,2023년 10월
5,73,절대강한 4,백보,파피루스(디앤씨미디어),판매지수 84,2023년 10월
5,74,고금제일록 2,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 10월
5,75,고금제일록 1,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 10월
5,76,북천전기 16,천봉,파피루스(디앤씨미디어),판매지수 36,2023년 10월
5,77,절대강한 3,백보,파피루스(디앤씨미디어),판매지수 84,2023년 09월
5,78,북천전기 15,천봉,파피루스(디앤씨미디어),판매지수 24,2023년 09월
5,79,절대강한 2,백보,파피루스(디앤씨미디어),판매지수 72,2023년 08월
5,80,절대강한 1,백보,파피루스(디앤씨미디어),판매지수 84,2023년 08월
5,81,북천전기 14,천봉,파피루스(디앤씨미디어),판매지수 12,2023년 08월
5,82,북천전기 13,천봉,파피루스(디앤씨미디어),판매지수 24,2023년 07월
5,83,북천전기 12,천봉,파피루스(디앤씨미디어),판매지수 12,2023년 06월
5,84,장야 : 야 2,묘니,메타노블,판매지수 90,2023년 05월
5,85,장야 : 야 1,묘니,메타노블,판매지수 126,2023년 05월
5,86,북천전기 11,천봉,파피루스(디앤씨미디어),판매지수 24,2023년 05월
5,87,북천전기 10,천봉,파피루스(디앤씨미디어),판매지수 24,2023년 04월
5,88,환생표사 4,신갈나무,위시북스,판매지수 270,2022년 12월
5,89,환생표사 3,신갈나무,위시북스,판매지수 294,2022년 12월
5,90,절대 검감 1~10 세트,한중월야,시공사,판매지수 408,2022년 07월
5,91,절대 검감 8,한중월야,시공사,판매지수 276,2022년 07월
5,92,천잠비룡포 22,한백림,청어람,판매지수 120,2022년 02월
5,93,천잠비룡포 21,한백림,청어람,판매지수 108,2021년 12월
5,94,천잠비룡포 20,한백림,청어람,판매지수 96,2021년 12월
5,95,천잠비룡포 19,한백림,청어람,판매지수 96,2021년 10월
5,96,천잠비룡포 18,한백림,청어람,판매지수 96,2021년 09월
5,97,천잠비룡포 17,한백림,청어람,판매지수 84,2021년 09월
5,98,천잠비룡포 16,한백림,청어람,판매지수 84,2021년 08월
5,99,천잠비룡포 15,한백림,청어람,판매지수 108,2021년 07월
5,100,녹정기 3,김용,김영사,판매지수 90,2021년 01월
6,1,사조영웅전 1~8 세트,김용,김영사,"판매지수 3,090",2020년 07월
6,2,신조협려 세트,김용,김영사,"판매지수 1,638",2020년 04월
6,3,의천도룡기 세트,김용,김영사,"판매지수 1,272",2023년 10월
6,4,천룡팔부 1~10 세트,김용,김영사,판매지수 846,2020년 05월
6,5,[USB] 길용우가 읽는 박태원 삼국지,나관중,커뮤니케이션북스,판매지수 372,2024년 04월
6,6,사조영웅전 1,김용,김영사,"판매지수 1,560",2020년 07월
6,7,북천전기 23,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 05월
6,8,절대 검감 1~10 세트,한중월야,시공사,판매지수 408,2022년 07월
6,9,소오강호 세트,김용,김영사,판매지수 918,2018년 11월
6,10,무림오적 66,백야,파피루스(디앤씨미디어),판매지수 108,2024년 05월
6,11,창귀무쌍 8,송장벌레,로크미디어,판매지수 120,2024년 05월
6,12,절대 검감 4,한중월야,시공사,판매지수 288,2022년 07월
6,13,묵향 31,전동조,스카이BOOK,판매지수 492,2013년 08월
6,14,묵향 29,전동조,스카이BOOK,판매지수 360,2011년 12월
6,15,묵향 26,전동조,스카이BOOK,판매지수 414,2010년 05월
6,16,묵향 25,전동조,스카이BOOK,판매지수 444,2009년 07월
6,17,묵향 21,전동조,스카이BOOK,판매지수 432,2006년 03월
6,18,무림오적 67,백야,파피루스(디앤씨미디어),판매지수 72,2024년 06월
6,19,북천전기 24,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 06월
6,20,절대강한 11,백보,파피루스(디앤씨미디어),판매지수 60,2024년 05월
6,21,하북팽가 검술천재 29,이도훈,로크미디어,판매지수 126,2024년 05월
6,22,하북팽가 검술천재 28,이도훈,로크미디어,판매지수 96,2024년 05월
6,23,무당패왕 13,윤신현,로크미디어,판매지수 96,2024년 04월
6,24,창귀무쌍 7,송장벌레,로크미디어,판매지수 96,2024년 04월
6,25,의천도룡기 1,김용,김영사,판매지수 198,2023년 10월
6,26,절대강한 2,백보,파피루스(디앤씨미디어),판매지수 72,2023년 08월
6,27,절대강한 1,백보,파피루스(디앤씨미디어),판매지수 84,2023년 08월
6,28,절대 검감 5,한중월야,시공사,판매지수 342,2022년 07월
6,29,절대 검감 3,한중월야,시공사,판매지수 258,2022년 07월
6,30,사조영웅전 8,김용,김영사,판매지수 336,2020년 07월
6,31,사조영웅전 4,김용,김영사,판매지수 498,2020년 07월
6,32,사조영웅전 3,김용,김영사,판매지수 558,2020년 07월
6,33,사조영웅전 2,김용,김영사,"판매지수 1,020",2020년 07월
6,34,신조협려 1,김용,김영사,판매지수 144,2020년 04월
6,35,장씨세가 호위무사 제5막 세트,조형근,청어람,판매지수 216,2019년 07월
6,36,소오강호 7,김용,김영사,판매지수 120,2018년 10월
6,37,소오강호 6,김용,김영사,판매지수 120,2018년 10월
6,38,무도연지겁 6,사마령,채륜서,판매지수 48,2017년 05월
6,39,무도연지겁 5,사마령,채륜서,판매지수 48,2017년 01월
6,40,무도연지겁 4,사마령,채륜서,판매지수 48,2016년 08월
6,41,무도연지겁 3,사마령,채륜서,판매지수 60,2015년 06월
6,42,미야모토 무사시 세트,요시카와 에이지,문예춘추사,판매지수 312,2015년 01월
6,43,무도연지겁 2,사마령,채륜서,판매지수 72,2014년 07월
6,44,무도연지겁 1,사마령,채륜서,판매지수 84,2013년 03월
6,45,묵향 24,전동조,스카이BOOK,판매지수 360,2008년 07월
6,46,묵향 23,전동조,스카이BOOK,판매지수 462,2007년 12월
6,47,비뢰도 16,검류혼,청어람,판매지수 48,2005년 12월
6,48,비뢰도 15,검류혼,청어람,판매지수 60,2005년 12월
6,49,비뢰도 17,검류혼,청어람,판매지수 24,2005년 12월
6,50,창룡군림 5,북미혼,파피루스(디앤씨미디어),판매지수 60,2024년 05월
6,51,하북팽가 검술천재 27,이도훈,로크미디어,판매지수 84,2024년 04월
6,52,하북팽가 검술천재 26,이도훈,로크미디어,판매지수 84,2024년 04월
6,53,북천전기 22,천봉,파피루스(디앤씨미디어),판매지수 144,2024년 04월
6,54,하북팽가 검술천재 25,이도훈,로크미디어,판매지수 108,2024년 03월
6,55,고금제일록 7,묘수,파피루스(디앤씨미디어),판매지수 48,2024년 03월
6,56,북천전기 21,천봉,파피루스(디앤씨미디어),판매지수 120,2024년 03월
6,57,무당패왕 12,윤신현,로크미디어,판매지수 96,2024년 03월
6,58,창귀무쌍 6,송장벌레,로크미디어,판매지수 96,2024년 03월
6,59,고금제일록 6,묘수,파피루스(디앤씨미디어),판매지수 60,2024년 02월
6,60,하북팽가 검술천재 24,이도훈,로크미디어,판매지수 108,2024년 02월
6,61,북천전기 20,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 02월
6,62,무당패왕 11,윤신현,로크미디어,판매지수 96,2024년 02월
6,63,창귀무쌍 5,송장벌레,로크미디어,판매지수 96,2024년 02월
6,64,고금제일록 5,묘수,파피루스(디앤씨미디어),판매지수 60,2024년 01월
6,65,하북팽가 검술천재 23,이도훈,로크미디어,판매지수 96,2024년 01월
6,66,무당패왕 10,윤신현,로크미디어,판매지수 108,2024년 01월
6,67,창귀무쌍 4,송장벌레,로크미디어,판매지수 108,2024년 01월
6,68,하북팽가 검술천재 22,이도훈,로크미디어,판매지수 84,2023년 12월
6,69,무당패왕 9,윤신현,로크미디어,판매지수 72,2023년 12월
6,70,창귀무쌍 3,송장벌레,로크미디어,판매지수 60,2023년 12월
6,71,하북팽가 검술천재 21,이도훈,로크미디어,판매지수 36,2023년 11월
6,72,무당패왕 8,윤신현,로크미디어,판매지수 48,2023년 11월
6,73,의천도룡기 8,김용,김영사,판매지수 222,2023년 10월
6,74,의천도룡기 7,김용,김영사,판매지수 210,2023년 10월
6,75,의천도룡기 6,김용,김영사,판매지수 210,2023년 10월
6,76,의천도룡기 5,김용,김영사,판매지수 210,2023년 10월
6,77,은해상단 막내아들 5,향란,파피루스(디앤씨미디어),판매지수 48,2023년 10월
6,78,절대강한 4,백보,파피루스(디앤씨미디어),판매지수 84,2023년 10월
6,79,무당패왕 7,윤신현,로크미디어,판매지수 48,2023년 10월
6,80,절대강한 3,백보,파피루스(디앤씨미디어),판매지수 84,2023년 09월
6,81,은해상단 막내아들 4,향란,파피루스(디앤씨미디어),판매지수 60,2023년 09월
6,82,무당패왕 6,윤신현,로크미디어,판매지수 48,2023년 08월
6,83,은해상단 막내아들 3,향란,파피루스(디앤씨미디어),판매지수 48,2023년 08월
6,84,무당패왕 5,윤신현,로크미디어,판매지수 36,2023년 08월
6,85,장야 : 야 3,묘니,메타노블,판매지수 126,2023년 07월
6,86,은해상단 막내아들 2,향란,파피루스(디앤씨미디어),판매지수 48,2023년 07월
6,87,무당패왕 4,윤신현,로크미디어,판매지수 36,2023년 07월
6,88,무당패왕 3,윤신현,로크미디어,판매지수 60,2023년 06월
6,89,장야 : 야 1,묘니,메타노블,판매지수 126,2023년 05월
6,90,무당패왕 2,윤신현,로크미디어,판매지수 48,2023년 05월
6,91,무당패왕 1,윤신현,로크미디어,판매지수 48,2023년 05월
6,92,환생표사 6,신갈나무,위시북스,판매지수 228,2022년 12월
6,93,환생표사 5,신갈나무,위시북스,판매지수 270,2022년 12월
6,94,절대 검감 10,한중월야,시공사,판매지수 312,2022년 07월
6,95,절대 검감 9,한중월야,시공사,판매지수 312,2022년 07월
6,96,절대 검감 8,한중월야,시공사,판매지수 276,2022년 07월
6,97,절대 검감 7,한중월야,시공사,판매지수 306,2022년 07월
6,98,절대 검감 6,한중월야,시공사,판매지수 306,2022년 07월
6,99,절대 검감 2,한중월야,시공사,판매지수 318,2022년 07월
6,100,절대 검감 1,한중월야,시공사,판매지수 306,2022년 07월
7,1,광마회귀 1~4 세트,유진성,문학수첩,"판매지수 1,668",2024년 07월
7,2,광마회귀 5~8 세트,유진성,문학수첩,"판매지수 1,740",2024년 08월
7,3,사조영웅전 1~8 세트,김용,김영사,"판매지수 3,090",2020년 07월
7,4,신조협려 세트,김용,김영사,"판매지수 1,638",2020년 04월
7,5,광마회귀 1,유진성,문학수첩,"판매지수 4,221",2024년 07월
7,6,묵향 23,전동조,스카이BOOK,판매지수 462,2007년 12월
7,7,의천도룡기 세트,김용,김영사,"판매지수 1,272",2023년 10월
7,8,녹정기 세트,김용,김영사,판매지수 684,2021년 01월
7,9,소오강호 세트,김용,김영사,판매지수 918,2018년 11월
7,10,묵향 24,전동조,스카이BOOK,판매지수 360,2008년 07월
7,11,[USB] 길용우가 읽는 박태원 삼국지,나관중,커뮤니케이션북스,판매지수 372,2024년 04월
7,12,절대 검감 10,한중월야,시공사,판매지수 312,2022년 07월
7,13,사조영웅전 2,김용,김영사,"판매지수 1,020",2020년 07월
7,14,사조영웅전 1,김용,김영사,"판매지수 1,560",2020년 07월
7,15,천룡팔부 1~10 세트,김용,김영사,판매지수 846,2020년 05월
7,16,광마회귀 3,유진성,문학수첩,"판매지수 3,630",2024년 07월
7,17,북천전기 22,천봉,파피루스(디앤씨미디어),판매지수 144,2024년 04월
7,18,북천전기 21,천봉,파피루스(디앤씨미디어),판매지수 120,2024년 03월
7,19,절대 검감 1~10 세트,한중월야,시공사,판매지수 408,2022년 07월
7,20,절대 검감 9,한중월야,시공사,판매지수 312,2022년 07월
7,21,절대 검감 8,한중월야,시공사,판매지수 276,2022년 07월
7,22,절대 검감 7,한중월야,시공사,판매지수 306,2022년 07월
7,23,절대 검감 6,한중월야,시공사,판매지수 306,2022년 07월
7,24,절대 검감 3,한중월야,시공사,판매지수 258,2022년 07월
7,25,미야모토 무사시 세트,요시카와 에이지,문예춘추사,판매지수 312,2015년 01월
7,26,묵향 26,전동조,스카이BOOK,판매지수 414,2010년 05월
7,27,묵향 25,전동조,스카이BOOK,판매지수 444,2009년 07월
7,28,광마회귀 4,유진성,문학수첩,"판매지수 3,510",2024년 07월
7,29,광마회귀 2,유진성,문학수첩,"판매지수 3,726",2024년 07월
7,30,북천전기 24,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 06월
7,31,고금제일록 10,묘수,파피루스(디앤씨미디어),판매지수 48,2024년 06월
7,32,무림오적 67,백야,파피루스(디앤씨미디어),판매지수 72,2024년 06월
7,33,창룡군림 7,북미혼,파피루스(디앤씨미디어),판매지수 48,2024년 06월
7,34,창룡군림 6,북미혼,파피루스(디앤씨미디어),판매지수 36,2024년 05월
7,35,북천전기 23,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 05월
7,36,천하무적 운가장 8,운천룡,로크미디어,판매지수 150,2023년 10월
7,37,환생표사 8,신갈나무,위시북스,판매지수 228,2022년 12월
7,38,환생표사 7,신갈나무,위시북스,판매지수 228,2022년 12월
7,39,절대 검감 5,한중월야,시공사,판매지수 342,2022년 07월
7,40,절대 검감 4,한중월야,시공사,판매지수 288,2022년 07월
7,41,절대 검감 2,한중월야,시공사,판매지수 318,2022년 07월
7,42,절대 검감 1,한중월야,시공사,판매지수 306,2022년 07월
7,43,장씨세가 호위무사 제2막 4~6 세트,조형근,청어람,판매지수 288,2020년 09월
7,44,장씨세가 호위무사 제1막 1~3 세트,조형근,청어람,판매지수 366,2020년 08월
7,45,사조영웅전 5,김용,김영사,판매지수 378,2020년 07월
7,46,묵향 31,전동조,스카이BOOK,판매지수 492,2013년 08월
7,47,묵향 29,전동조,스카이BOOK,판매지수 360,2011년 12월
7,48,묵향 21,전동조,스카이BOOK,판매지수 432,2006년 03월
7,49,무림오적 68,백야,파피루스(디앤씨미디어),판매지수 84,2024년 07월
7,50,북천전기 25,천봉,파피루스(디앤씨미디어),판매지수 120,2024년 07월
7,51,절대강한 12,백보,파피루스(디앤씨미디어),판매지수 60,2024년 06월
7,52,회생무사 3,성상현,파피루스(디앤씨미디어),판매지수 24,2024년 06월
7,53,고금제일록 9,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 05월
7,54,하북팽가 검술천재 29,이도훈,로크미디어,판매지수 126,2024년 05월
7,55,하북팽가 검술천재 28,이도훈,로크미디어,판매지수 96,2024년 05월
7,56,회생무사 2,성상현,파피루스(디앤씨미디어),판매지수 24,2024년 05월
7,57,회생무사 1,성상현,파피루스(디앤씨미디어),판매지수 24,2024년 05월
7,58,창귀무쌍 8,송장벌레,로크미디어,판매지수 120,2024년 05월
7,59,창룡군림 5,북미혼,파피루스(디앤씨미디어),판매지수 60,2024년 05월
7,60,고금제일록 8,묘수,파피루스(디앤씨미디어),판매지수 36,2024년 04월
7,61,하북팽가 검술천재 27,이도훈,로크미디어,판매지수 84,2024년 04월
7,62,하북팽가 검술천재 26,이도훈,로크미디어,판매지수 84,2024년 04월
7,63,무당패왕 13,윤신현,로크미디어,판매지수 96,2024년 04월
7,64,창귀무쌍 7,송장벌레,로크미디어,판매지수 96,2024년 04월
7,65,창룡군림 4,북미혼,파피루스(디앤씨미디어),판매지수 48,2024년 03월
7,66,하북팽가 검술천재 25,이도훈,로크미디어,판매지수 108,2024년 03월
7,67,고금제일록 7,묘수,파피루스(디앤씨미디어),판매지수 48,2024년 03월
7,68,무당패왕 12,윤신현,로크미디어,판매지수 96,2024년 03월
7,69,창귀무쌍 6,송장벌레,로크미디어,판매지수 96,2024년 03월
7,70,창룡군림 3,북미혼,파피루스(디앤씨미디어),판매지수 60,2024년 02월
7,71,절대강한 8,백보,파피루스(디앤씨미디어),판매지수 72,2024년 02월
7,72,고금제일록 6,묘수,파피루스(디앤씨미디어),판매지수 60,2024년 02월
7,73,북천전기 20,천봉,파피루스(디앤씨미디어),판매지수 132,2024년 02월
7,74,창귀무쌍 5,송장벌레,로크미디어,판매지수 96,2024년 02월
7,75,절대강한 7,백보,파피루스(디앤씨미디어),판매지수 72,2024년 02월
7,76,창룡군림 2,북미혼,파피루스(디앤씨미디어),판매지수 84,2024년 01월
7,77,창룡군림 1,북미혼,파피루스(디앤씨미디어),판매지수 138,2024년 01월
7,78,고금제일록 5,묘수,파피루스(디앤씨미디어),판매지수 60,2024년 01월
7,79,북천전기 19,천봉,파피루스(디앤씨미디어),판매지수 108,2024년 01월
7,80,창귀무쌍 4,송장벌레,로크미디어,판매지수 108,2024년 01월
7,81,절대강한 6,백보,파피루스(디앤씨미디어),판매지수 150,2023년 12월
7,82,고금제일록 4,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 12월
7,83,절대강한 5,백보,파피루스(디앤씨미디어),판매지수 72,2023년 11월
7,84,고금제일록 3,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 11월
7,85,의천도룡기 8,김용,김영사,판매지수 222,2023년 10월
7,86,의천도룡기 7,김용,김영사,판매지수 210,2023년 10월
7,87,의천도룡기 1,김용,김영사,판매지수 198,2023년 10월
7,88,절대강한 4,백보,파피루스(디앤씨미디어),판매지수 84,2023년 10월
7,89,고금제일록 2,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 10월
7,90,고금제일록 1,묘수,파피루스(디앤씨미디어),판매지수 60,2023년 10월
7,91,절대강한 3,백보,파피루스(디앤씨미디어),판매지수 84,2023년 09월
7,92,천하무적 운가장 7,운천룡,로크미디어,판매지수 72,2023년 09월
7,93,절대강한 1,백보,파피루스(디앤씨미디어),판매지수 84,2023년 08월
7,94,천하무적 운가장 6,운천룡,로크미디어,판매지수 60,2023년 08월
7,95,장야 : 야 4,묘니,메타노블,판매지수 126,2023년 07월
7,96,천하무적 운가장 5,운천룡,로크미디어,판매지수 60,2023년 07월
7,97,천하무적 운가장 4,운천룡,로크미디어,판매지수 60,2023년 06월
7,98,무당패왕 3,윤신현,로크미디어,판매지수 60,2023년 06월
7,99,천하무적 운가장 3,운천룡,로크미디어,판매지수 60,2023년 05월
7,100,무당패왕 2,윤신현,로크미디어,판매지수 48,2023년 05월
8,1,광마회귀 5~8 세트,유진성,문학수첩,"판매지수 1,740",2024년 08월
8,2,광마회귀 1,유진성,문학수첩,"판매지수 4,221",2024년 07월
8,3,광마회귀 2,유진성,문학수첩,"판매지수 3,726",2024년 07월
8,4,광마회귀 4,유진성,문학수첩,"판매지수 3,510",2024년 07월
8,5,광마회귀 3,유진성,문학수첩,"판매지수 3,630",2024년 07월
8,6,사조영웅전 1~8 세트,김용,김영사,"판매지수 3,090",2020년 07월
8,7,광마회귀 5,유진성,문학수첩,"판매지수 3,234",2024년 08월
8,8,광마회귀 8,유진성,문학수첩,"판매지수 3,054",2024년 08월
8,9,광마회귀 7,유진성,문학수첩,"판매지수 3,096",2024년 08월
8,10,광마회귀 6,유진성,문학수첩,"판매지수 3,204",2024년 08월
8,11,사조영웅전 1,김용,김영사,"판매지수 1,560",2020년 07월
8,12,의천도룡기 세트,김용,김영사,"판매지수 1,272",2023년 10월
8,13,광마회귀 1~4 세트,유진성,문학수첩,"판매지수 1,668",2024년 07월
8,14,천룡팔부 1~10 세트,김용,김영사,판매지수 846,2020년 05월
8,15,사조영웅전 2,김용,김영사,"판매지수 1,020",2020년 07월
8,16,이것이 법이다 187,자카예프,로크미디어,판매지수 96,2024년 07월
8,17,이것이 법이다 188,자카예프,로크미디어,판매지수 354,2024년 07월
8,18,북천전기 25,천봉,파피루스(디앤씨미디어),판매지수 120,2024년 07월
8,19,사조영웅전 3,김용,김영사,판매지수 558,2020년 07월
8,20,소오강호 세트,김용,김영사,판매지수 918,2018년 11월
8,21,묵향 31,전동조,스카이BOOK,판매지수 492,2013년 08월
8,22,북천전기 26,천봉,파피루스(디앤씨미디어),판매지수 96,2024년 08월
