Month,Title,Author,Publisher,Publish_Date,Category
9,밝은 밤,최은영,문학동네,2021.07.27,일반
9,동물농장,조지 오웰,민음사,2009.01.07,일반
9,회색 인간,김동식,요다,2017.12.27,일반
9,카스트라토: 거세당한 자,표창원,&(앤드),2024.09.15,mystery
9,탕비실,이미예,한끼,2024.07.10,일반
9,지구별 인간,무라타 사야카,김영사,2022.09.15,일반
9,이효석문학상 수상작품집 2024,손보미 외,북다,2024.08.23,일반
9,사랑과 결함,예소연,문학동네,2024.07.26,일반
9,멋진 신세계,올더스 헉슬리,소담출판사,2015.06.12,일반
9,귀신들의 땅,천쓰홍,민음사,2023.12.29,일반
9,남은 인생 10년,고사카 루카,모모,2024.03.22,romance
9,삼체 1~3 세트,류츠신,자음과모음,2024.06.07,sf
9,포스 윙,레베카 야로스,북폴리오,2024.06.24,일반
9,마녀와의 7일,히가시노 게이고,현대문학,2024.06.25,일반
9,도시와 그 불확실한 벽,무라카미 하루키,문학동네,2023.09.06,일반
9,우리가 겨울을 지나온 방식,문미순,나무옆의자,2023.05.09,일반
9,한국이 싫어서,장강명,민음사,2015.05.08,일반
9,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),윤정은,북로망스,2023.03.06,일반
9,삼체 2: 암흑의 숲,류츠신,자음과모음,2022.02.15,일반
9,지구 끝의 온실,김초엽,자이언트북스,2021.08.18,sf
9,우리가 빛의 속도로 갈 수 없다면,김초엽,허블,2019.06.24,sf
9,호밀밭의 파수꾼,제롬 데이비드 샐린저,민음사,2023.01.17,일반
9,"칵테일, 러브, 좀비 (리커버)",조예은,안전가옥,2023.01.25,mystery
9,괴테와의 대화 1,요한 페터 에커만,민음사,2008.05.02,일반
9,달러구트 꿈 백화점,이미예,팩토리나인,2020.07.08,fantasy
9,"낭만 수의사, 희망을 처방합니다",린리신,모모,2024.09.26,일반
9,가재가 노래하는 곳,델리아 오언스,살림,2019.06.21,일반
9,카지노,김진명,새움,2022.12.13,mystery
9,시지프 신화,알베르 카뮈,민음사,2016.06.17,일반
9,1984(오리지널 초판본 표지 디자인),조지 오웰,코너스톤,2020.06.30,일반
9,해리 포터와 마법사의 돌 1(해리포터 20주년 개정판),J. K. 롤링,문학수첩,2019.11.19,fantasy
9,수레바퀴 아래서: 오리지널 초판본 표지디자인,김선형,코너스톤,2016.06.10,일반
9,빛과 멜로디,조해진,문학동네,2024.08.30,일반
9,아가미,구병모,위즈덤하우스,2018.03.30,일반
9,스토너,존 윌리엄스,알에이치코리아,2015.01.02,일반
9,아버지의 해방일지,정지아,창비,2022.09.02,일반
9,죄와 벌 1,도스토예프스키,민음사,2012.03.30,일반
9,비행운,김애란,문학과지성사,2012.07.19,일반
9,어린 왕자,앙투안 드 생택쥐페리,열린책들,2015.10.20,일반
