Month,Title,Author,Publisher,Publish_Date
11,생각의 연금술,제임스 알렌 외,포레스트북스,2024.09.25
11,쉼과 나아감에 대하여,마릴린 폴,북플레저,2024.11.27
11,비트코인 처음 시작합니다,돈복남,가디언,2024.06.25
11,슈뻘맨의 숨은 과학 찾기 5,슈뻘맨,미래엔아이세움,2024.10.30
11,호두까기 인형 사운드북,피오나 와트,어스본코리아,2020.11.05
11,트럼프와 함께하는 알트코인 대폭등,강환국,거인의정원,2024.12.09
11,돈이 어렵지 않은 어른이 된다는 것,시골쥐,웅진지식하우스,2024.11.05
11,데일 카네기 인간관계론(50만부 돌파 초판 무삭제 완역본),데일 카네기,현대지성,2019.10.07
11,돈의 속성(300쇄 리커버에디션),김승호,스노우폭스북스,2020.06.15
11,어떤 어른,김소영,사계절,2024.11.13
11,한 권으로 끝내는 해커스 토익 700+(LC+RC+VOCA),해커스 어학연구소,해커스어학연구소,2023.07.03
11,천 번을 흔들리며 아이는 어른이 됩니다,김붕년,21세기북스,2024.10.30
11,흔한남매 17,흔한남매,미래엔아이세움,2024.09.11
11,모우어,천선란,문학동네,2024.11.15
11,철학의 쓸모,로랑스 드빌레르,피카(FIKA),2024.08.20
11,그래머 게이트웨이 베이직: 초보를 위한 기초 영문법(Grammar Gateway Basic),David Cho,해커스어학연구소,2023.02.06
11,Basic Grammar in Use Student's Book with Answers and Interactive eBook (Revised),Raymond Murphy 외,Cambridge University Press,2017.09.21
11,토익 단기공략 750+(LC+RC),ETS,YBM,2020.08.20
11,왜 당신은 다른 사람을 위해 살고 있는가,고윤(페이서스 코리아),딥앤와이드,2024.03.15
11,더 좋은 문장을 쓰고 싶은 당신을 위한 필사책,이주윤,빅피시,2024.08.07
11,최강록의 요리 노트,최강록,클,2023.08.14
11,자본주의,EBS 자본주의 제작팀,가나출판사,2013.09.27
11,B주류경제학,토스 외,오리지널스,2024.10.16
11,내면소통,김주환,인플루엔셜,2023.02.27
11,어떤 비밀,최진영,난다,2024.10.25
11,사카모토 데이즈 18+일러스트 캘린더(2025),SUZUKI YUTO,대원씨아이,2024.11.30
11,쇼펜하우어 인생수업: 한 번뿐인 삶 이렇게 살아라,쇼펜하우어,하이스트,2024.02.20
11,검은 사슴,한강,문학동네,2017.12.20
11,국가는 왜 실패하는가,대런 애쓰모글루 외,시공사,2012.09.27
11,대도시의 사랑법,박상영,창비,2019.06.28
11,흔한남매 과학 탐험대 12: 공룡과 화석,흔한남매,주니어김영사,2024.11.22
11,이중 하나는 거짓말,김애란,문학동네,2024.08.27
11,내가 나를 낳는다,일지 이승헌,한문화,2024.11.20
